id,uri,start,end
0f1a0373eac342828313fec23a869b83,http://dbpedia.org/ontology/Person,7,12
bc8d8dac1f054a9eaaf3a61ebce0decd,http://dbpedia.org/property/education,44,52
bc8d8dac1f054a9eaaf3a61ebce0decd,http://dbpedia.org/resource/University_of_Edinburgh,44,63
bc8d8dac1f054a9eaaf3a61ebce0decd,http://dbpedia.org/ontology/deathPlace,20,25
0f3f93023ae74d94bac356887ec1e15b,http://dbpedia.org/resource/Geneva,34,39
0f3f93023ae74d94bac356887ec1e15b,http://dbpedia.org/property/neighboringMunicipalities,13,24
0f3f93023ae74d94bac356887ec1e15b,http://dbpedia.org/resource/Cologny,3,9
ce0cda33ee3e45b0b88aae26a2908f48,http://dbpedia.org/resource/Face_to_Face_(1976_film),37,43
ce0cda33ee3e45b0b88aae26a2908f48,http://dbpedia.org/property/writer,27,32
ce0cda33ee3e45b0b88aae26a2908f48,http://dbpedia.org/property/awards,9,14
1efd0ef701644607af3ae7939ea319be,http://dbpedia.org/ontology/territory,6,9
1efd0ef701644607af3ae7939ea319be,"http://dbpedia.org/resource/Dane_County,_Wisconsin",30,50
1efd0ef701644607af3ae7939ea319be,http://dbpedia.org/ontology/restingPlace,17,22
0a010b343f2b41da91c743a12b3a47a0,http://dbpedia.org/resource/Sicklefin_lemon_shark,9,29
0a010b343f2b41da91c743a12b3a47a0,http://dbpedia.org/ontology/kingdom,52,58
0a010b343f2b41da91c743a12b3a47a0,http://dbpedia.org/resource/Animal,45,50
91921f98a78148b1b74c79a5bd598e40,http://dbpedia.org/resource/Liverpool_Institute_High_School_for_Boys,31,56
91921f98a78148b1b74c79a5bd598e40,http://dbpedia.org/ontology/localAuthority,12,26
8a98295e35f9472fbc9b9d7ebb99de74,http://dbpedia.org/resource/Kira_Plastinina,34,48
8a98295e35f9472fbc9b9d7ebb99de74,http://dbpedia.org/property/placeOfBirth,12,22
8a98295e35f9472fbc9b9d7ebb99de74,http://dbpedia.org/resource/Sergey_Ryazansky,54,69
8a98295e35f9472fbc9b9d7ebb99de74,http://dbpedia.org/property/placeOfBirth,12,22
8fce468edfb5414283a20c5f243e0728,http://dbpedia.org/resource/Digit-Alb,1000,999
8fce468edfb5414283a20c5f243e0728,http://dbpedia.org/ontology/regionServed,38,43
8fce468edfb5414283a20c5f243e0728,http://dbpedia.org/resource/Christine_Rolfes,53,68
8fce468edfb5414283a20c5f243e0728,http://dbpedia.org/ontology/birthPlace,9,11
3f4b72d7662b4caa82f1760f020528db,http://dbpedia.org/ontology/occupation,43,44
3f4b72d7662b4caa82f1760f020528db,http://dbpedia.org/resource/Church_of_England,46,59
3f4b72d7662b4caa82f1760f020528db,http://dbpedia.org/ontology/deathPlace,12,17
c39f9c9df5b147d49a09ee2a5ef485d3,http://dbpedia.org/ontology/instrument,12,20
c39f9c9df5b147d49a09ee2a5ef485d3,http://dbpedia.org/resource/Remo,31,34
c39f9c9df5b147d49a09ee2a5ef485d3,http://dbpedia.org/ontology/MusicalArtist,12,20
ff112c068fe348d99bc382783bc5554f,http://dbpedia.org/ontology/family,20,27
ff112c068fe348d99bc382783bc5554f,http://dbpedia.org/resource/Buccinidae,32,41
ff112c068fe348d99bc382783bc5554f,http://dbpedia.org/ontology/family,20,27
ff112c068fe348d99bc382783bc5554f,http://dbpedia.org/resource/Buccinoidea,47,57
6437c30f7c71486d9651bdf6c5109725,http://dbpedia.org/ontology/keyPerson,9,18
6437c30f7c71486d9651bdf6c5109725,http://dbpedia.org/resource/Steve_Burke_(businessman),1000,999
6437c30f7c71486d9651bdf6c5109725,http://dbpedia.org/ontology/network,32,40
6437c30f7c71486d9651bdf6c5109725,http://dbpedia.org/ontology/TelevisionShow,9,18
89de2e9950be4d148cceb0f13606223d,http://dbpedia.org/resource/Neil_Cross,31,40
89de2e9950be4d148cceb0f13606223d,http://dbpedia.org/ontology/notableWork,14,20
10540b9b82364f5eb00957a38632eca3,http://dbpedia.org/resource/Plymouth_Savoy,66,79
10540b9b82364f5eb00957a38632eca3,http://dbpedia.org/ontology/assembly,54,61
10540b9b82364f5eb00957a38632eca3,http://dbpedia.org/ontology/largestCity,12,23
f6ce613bfafa488daaf3caf27629399b,http://dbpedia.org/resource/Nintendo,5,12
f6ce613bfafa488daaf3caf27629399b,http://dbpedia.org/property/divisions,21,28
f6ce613bfafa488daaf3caf27629399b,http://dbpedia.org/resource/Nintendo_Entertainment_Planning_&_Development,5,47
aaee7a24a90e47d3954f143bf64ca267,http://dbpedia.org/ontology/firstDriver,14,19
aaee7a24a90e47d3954f143bf64ca267,http://dbpedia.org/resource/Damon_Hill,77,86
aaee7a24a90e47d3954f143bf64ca267,http://dbpedia.org/ontology/poleDriver,14,19
aaee7a24a90e47d3954f143bf64ca267,http://dbpedia.org/ontology/FormulaOneRacer,9,12
1a8cc713ccd443c9ba6a74d395b4b6b2,http://dbpedia.org/resource/Live_at_The_Triple_Door_(The_Courage_album),21,41
1a8cc713ccd443c9ba6a74d395b4b6b2,http://dbpedia.org/property/recorded,54,62
3af799b07d8d4b5c8a03857948db6c6f,http://dbpedia.org/resource/Ford_Model_K,8,17
3af799b07d8d4b5c8a03857948db6c6f,http://dbpedia.org/ontology/designCompany,16,23
3af799b07d8d4b5c8a03857948db6c6f,http://dbpedia.org/resource/Henry_Ford,34,37
9e0dd9094d6b42b2ade24c563d35c3db,http://dbpedia.org/resource/Elizabeth_of_Rhuddlan,85,102
9e0dd9094d6b42b2ade24c563d35c3db,http://dbpedia.org/property/placeOfBurial,75,80
9e0dd9094d6b42b2ade24c563d35c3db,http://dbpedia.org/resource/Buckhurst_Hill_County_High_School,25,47
9e0dd9094d6b42b2ade24c563d35c3db,http://dbpedia.org/ontology/localAuthority,6,20
34eed5d543524bd6a5872d93bf79d3e7,http://dbpedia.org/resource/Arctic_Tale,33,43
34eed5d543524bd6a5872d93bf79d3e7,http://dbpedia.org/property/narrator,21,28
34eed5d543524bd6a5872d93bf79d3e7,http://dbpedia.org/resource/Queen_Latifah,3,15
cf2c22fcebba4a6f86eed6755e915b2f,http://dbpedia.org/property/keyPeople,44,48
cf2c22fcebba4a6f86eed6755e915b2f,http://dbpedia.org/resource/Kazuo_Hirai,44,54
cf2c22fcebba4a6f86eed6755e915b2f,http://dbpedia.org/ontology/manufacturer,8,19
3c301cf561394deba7b635bc6a8f2877,http://dbpedia.org/property/outflow,9,16
3c301cf561394deba7b635bc6a8f2877,http://dbpedia.org/resource/Benué_River,59,68
3c301cf561394deba7b635bc6a8f2877,http://dbpedia.org/ontology/outflow,9,16
17b4a249affa4dde85cdeb1693177725,http://dbpedia.org/property/majorShrine,15,20
17b4a249affa4dde85cdeb1693177725,http://dbpedia.org/resource/St._Takla_Haymanot's_Church_(Alexandria),68,90
17b4a249affa4dde85cdeb1693177725,http://dbpedia.org/ontology/majorShrine,15,20
17b4a249affa4dde85cdeb1693177725,http://dbpedia.org/ontology/Saint,30,35
da03ed79bd2448b49214a557bd180b57,http://dbpedia.org/property/foundation,24,30
da03ed79bd2448b49214a557bd180b57,http://dbpedia.org/resource/Dallas,35,40
da03ed79bd2448b49214a557bd180b57,http://dbpedia.org/ontology/Company,9,17
b4b08639276b4e5f8db54327fc6c012f,http://dbpedia.org/ontology/phylum,27,32
b4b08639276b4e5f8db54327fc6c012f,http://dbpedia.org/resource/Chordate,37,44
b4b08639276b4e5f8db54327fc6c012f,http://dbpedia.org/ontology/Mammal,13,19
3c8fdf37975f4f08945c5542bcc97d93,http://dbpedia.org/resource/S._H._Kapadia,28,40
3c8fdf37975f4f08945c5542bcc97d93,http://dbpedia.org/property/religion,12,23
ee30b589024f41ba94eeeb43ca06b2cb,http://dbpedia.org/resource/Women_in_the_Garden,16,27
ee30b589024f41ba94eeeb43ca06b2cb,http://dbpedia.org/property/artist,40,43
ee30b589024f41ba94eeeb43ca06b2cb,http://dbpedia.org/resource/L'Enfant_a_la_tasse,49,62
ee30b589024f41ba94eeeb43ca06b2cb,http://dbpedia.org/property/artist,40,43
b4072b20f7fa40d7b0fe48885dca9d53,http://dbpedia.org/property/governor,29,36
b4072b20f7fa40d7b0fe48885dca9d53,http://dbpedia.org/resource/Charles_Willing_Byrd,0,19
7d5159ea5c5a452086175f68079c8e22,http://dbpedia.org/resource/Ford_F-Series_first_generation,34,63
7d5159ea5c5a452086175f68079c8e22,http://dbpedia.org/property/engine,24,29
7d5159ea5c5a452086175f68079c8e22,http://dbpedia.org/ontology/manufacturer,11,15
f7dc75036c854765af67522f62223266,http://dbpedia.org/ontology/largestCity,14,25
f7dc75036c854765af67522f62223266,"http://dbpedia.org/resource/Omaha,_Nebraska",30,34
f7dc75036c854765af67522f62223266,http://dbpedia.org/ontology/AdministrativeRegion,6,12
209493482df043e9ac2583b042622b16,http://dbpedia.org/resource/Steven_Palazzo,18,31
209493482df043e9ac2583b042622b16,http://dbpedia.org/property/battles,14,16
44126a7ebefe489c8d4093ec82f95ef1,http://dbpedia.org/ontology/network,32,40
44126a7ebefe489c8d4093ec82f95ef1,http://dbpedia.org/resource/CTV_Television_Network,1000,999
44126a7ebefe489c8d4093ec82f95ef1,http://dbpedia.org/property/judges,18,23
44126a7ebefe489c8d4093ec82f95ef1,http://dbpedia.org/ontology/TelevisionShow,42,46
fcbd2eb259ad4797a4de074a9e6ca51b,http://dbpedia.org/resource/William_Anthony_(artist),25,39
fcbd2eb259ad4797a4de074a9e6ca51b,http://dbpedia.org/property/training,6,13
fcbd2eb259ad4797a4de074a9e6ca51b,http://dbpedia.org/resource/Philip_W._Pillsbury,63,78
fcbd2eb259ad4797a4de074a9e6ca51b,http://dbpedia.org/property/education,33,39
8f75a8ba0817469791fe7f783a003b62,http://dbpedia.org/ontology/mouthMountain,17,18
8f75a8ba0817469791fe7f783a003b62,"http://dbpedia.org/resource/Old_Saybrook,_Connecticut",20,44
9f6eaa108131427a9ac70decbdd4d153,http://dbpedia.org/property/nickname,13,21
9f6eaa108131427a9ac70decbdd4d153,http://dbpedia.org/resource/Toruń_gingerbread,45,60
9f6eaa108131427a9ac70decbdd4d153,http://dbpedia.org/property/nickname,13,21
e1d331f8870d4fcb99ef55121fda7c31,http://dbpedia.org/ontology/executiveProducer,16,33
e1d331f8870d4fcb99ef55121fda7c31,http://dbpedia.org/resource/Douglas_Netter,38,51
e1d331f8870d4fcb99ef55121fda7c31,http://dbpedia.org/property/composer,57,64
e1d331f8870d4fcb99ef55121fda7c31,http://dbpedia.org/resource/Stewart_Copeland,69,84
e1d331f8870d4fcb99ef55121fda7c31,http://dbpedia.org/ontology/TelevisionShow,9,14
af7ff586aa3e46058865543dba5c96b0,http://dbpedia.org/property/network,31,37
af7ff586aa3e46058865543dba5c96b0,http://dbpedia.org/resource/TNT_(TV_channel),42,53
af7ff586aa3e46058865543dba5c96b0,http://dbpedia.org/ontology/network,31,37
af7ff586aa3e46058865543dba5c96b0,http://dbpedia.org/resource/Prime_Time_Entertainment_Network,31,62
af7ff586aa3e46058865543dba5c96b0,http://dbpedia.org/ontology/TelevisionShow,9,23
374e41e0c9074e29aa08bc200f1d9a04,http://dbpedia.org/resource/WPC_Dynamo_Moscow,22,38
374e41e0c9074e29aa08bc200f1d9a04,http://dbpedia.org/property/arena,13,17
e52302c32d6440dba926e0d3ed0f97f9,http://dbpedia.org/property/notableworks,26,30
e52302c32d6440dba926e0d3ed0f97f9,http://dbpedia.org/resource/Maniac_Magee,32,43
e52302c32d6440dba926e0d3ed0f97f9,http://dbpedia.org/ontology/Writer,12,17
ed3777b583d140ae9097e15d39c80d2f,http://dbpedia.org/property/founder,9,16
ed3777b583d140ae9097e15d39c80d2f,http://dbpedia.org/resource/Frank_Rogers_(record_producer),25,43
ed3777b583d140ae9097e15d39c80d2f,http://dbpedia.org/property/founder,9,16
ed3777b583d140ae9097e15d39c80d2f,http://dbpedia.org/ontology/RecordLabel,25,30
990acb5fafe142619ee7ad93a614fcf9,http://dbpedia.org/property/keyPeople,41,43
990acb5fafe142619ee7ad93a614fcf9,http://dbpedia.org/resource/Ted_Hartley,48,58
990acb5fafe142619ee7ad93a614fcf9,http://dbpedia.org/property/distributor,27,39
990acb5fafe142619ee7ad93a614fcf9,http://dbpedia.org/ontology/Film,28,29
7db07f152ba64000952041d7c269d816,http://dbpedia.org/property/themeMusicComposer,54,61
7db07f152ba64000952041d7c269d816,http://dbpedia.org/resource/Ron_Grainer,66,76
7db07f152ba64000952041d7c269d816,http://dbpedia.org/ontology/TelevisionShow,13,22
74a833da4a3449f792fe8603400f3a51,http://dbpedia.org/resource/Henry_Hyde,29,38
74a833da4a3449f792fe8603400f3a51,http://dbpedia.org/ontology/militaryBranch,9,23
a51b846524854b8d8be7950d0143aa08,http://dbpedia.org/resource/Montecito_Inn,24,36
a51b846524854b8d8be7950d0143aa08,http://dbpedia.org/property/developer,11,19
48eb16573ec141a5ab3f8b412564aea6,http://dbpedia.org/property/museum,31,34
48eb16573ec141a5ab3f8b412564aea6,http://dbpedia.org/resource/Musée_d'Orsay,36,42
48eb16573ec141a5ab3f8b412564aea6,http://dbpedia.org/property/artist,9,16
48eb16573ec141a5ab3f8b412564aea6,http://dbpedia.org/ontology/Artist,9,16
73c600f7e8e647769990e32d95c69f46,http://dbpedia.org/ontology/owner,56,58
73c600f7e8e647769990e32d95c69f46,http://dbpedia.org/resource/Canal_&_River_Trust,34,50
73c600f7e8e647769990e32d95c69f46,http://dbpedia.org/ontology/location,34,38
b2179061510340db8454e133c3829727,http://dbpedia.org/ontology/discoverer,17,26
b2179061510340db8454e133c3829727,http://dbpedia.org/resource/Urbain_Le_Verrier,31,44
19cf7033523648298b64a3b26c61d63c,http://dbpedia.org/resource/West_Papua_football_team,35,42
19cf7033523648298b64a3b26c61d63c,http://dbpedia.org/ontology/stadium,13,19
b6ebb2f75c0a40edb2c5f55a8490d32f,http://dbpedia.org/resource/Megabalanus_concinnus,52,72
b6ebb2f75c0a40edb2c5f55a8490d32f,http://dbpedia.org/ontology/binomialAuthority,13,25
8ff0158616ba4528a7ed38a4e45df6bf,http://dbpedia.org/ontology/child,4,5
8ff0158616ba4528a7ed38a4e45df6bf,http://dbpedia.org/resource/Barbara_Ann_Crancer,21,39
9977743655db452280ad8b646cb1901d,http://dbpedia.org/property/label,0,4
9977743655db452280ad8b646cb1901d,http://dbpedia.org/resource/Sony_Music_Entertainment,6,29
9977743655db452280ad8b646cb1901d,http://dbpedia.org/ontology/musicComposer,6,19
10b3153964714ccd855e09939b3fea93,http://dbpedia.org/ontology/gender,14,18
10b3153964714ccd855e09939b3fea93,http://dbpedia.org/resource/Male,1000,999
96c26048a5cc488796e2747513584530,http://dbpedia.org/property/homeTown,40,48
96c26048a5cc488796e2747513584530,"http://dbpedia.org/resource/Marlboro_Township,_New_Jersey",31,55
d1129ddcb8c04a6d88e360a759cf01d9,http://dbpedia.org/resource/Ford_Falcon_Cobra,27,43
d1129ddcb8c04a6d88e360a759cf01d9,http://dbpedia.org/ontology/parentCompany,9,22
9bc21c53162242ed83aa510e3a346546,http://dbpedia.org/property/builder,16,20
9bc21c53162242ed83aa510e3a346546,http://dbpedia.org/resource/Soares_da_Costa,10,14
9bc21c53162242ed83aa510e3a346546,http://dbpedia.org/ontology/crosses,10,14
9bc21c53162242ed83aa510e3a346546,http://dbpedia.org/ontology/Bridge,24,29
6cf9b1c0073641558b6b87a6afd477c3,http://dbpedia.org/ontology/sisterStation,41,54
6cf9b1c0073641558b6b87a6afd477c3,http://dbpedia.org/resource/CKFM-FM,59,65
6cf9b1c0073641558b6b87a6afd477c3,http://dbpedia.org/ontology/broadcastArea,19,29
6cf9b1c0073641558b6b87a6afd477c3,http://dbpedia.org/ontology/RadioStation,13,25
63ca129cc4fa4a1a982e2980c540e35b,http://dbpedia.org/resource/A_Foreign_Policy_of_Freedom,7,28
63ca129cc4fa4a1a982e2980c540e35b,http://dbpedia.org/ontology/literaryGenre,47,51
63ca129cc4fa4a1a982e2980c540e35b,http://dbpedia.org/resource/Politics,53,60
5b5d82f71a4c4d54989be43bbf8d4ce4,http://dbpedia.org/ontology/colour,9,15
5b5d82f71a4c4d54989be43bbf8d4ce4,http://dbpedia.org/resource/Chestnut_(coat),0,7
5b5d82f71a4c4d54989be43bbf8d4ce4,http://dbpedia.org/ontology/honours,17,22
5b5d82f71a4c4d54989be43bbf8d4ce4,http://dbpedia.org/ontology/Horse,17,22
8185bbd0be854ace812c865f25e2ffb2,http://dbpedia.org/resource/Jim_Sasser,31,40
8185bbd0be854ace812c865f25e2ffb2,http://dbpedia.org/ontology/president,17,25
8185bbd0be854ace812c865f25e2ffb2,http://dbpedia.org/resource/Mike_McCurry_(press_secretary),51,57
8185bbd0be854ace812c865f25e2ffb2,http://dbpedia.org/ontology/president,17,25
bdbf00bc5747405fb0687f5da283e0d8,http://dbpedia.org/resource/Chickasaw_Campaign_of_1736,23,45
bdbf00bc5747405fb0687f5da283e0d8,http://dbpedia.org/property/combatant,12,18
427a250b939b4dbfab09841c8f20e929,http://dbpedia.org/property/music,13,20
427a250b939b4dbfab09841c8f20e929,http://dbpedia.org/resource/Jerry_Bock,0,4
427a250b939b4dbfab09841c8f20e929,http://dbpedia.org/ontology/basedOn,26,29
08365c0b072f40a6bc18e0f181f3518d,http://dbpedia.org/property/pastMembers,45,54
08365c0b072f40a6bc18e0f181f3518d,http://dbpedia.org/resource/Joe_Jonas,14,22
08365c0b072f40a6bc18e0f181f3518d,http://dbpedia.org/property/pastMembers,45,54
08365c0b072f40a6bc18e0f181f3518d,http://dbpedia.org/resource/Kevin_Jonas,18,28
08365c0b072f40a6bc18e0f181f3518d,http://dbpedia.org/ontology/Group,8,12
720882e8f33e4b9a8d62b57e24b5c363,http://dbpedia.org/resource/Miguel_García_Granados,43,57
720882e8f33e4b9a8d62b57e24b5c363,http://dbpedia.org/property/children,31,38
720882e8f33e4b9a8d62b57e24b5c363,http://dbpedia.org/ontology/birthPlace,12,22
edec33716ab949b993955978a2dc9011,http://dbpedia.org/property/publisher,15,23
edec33716ab949b993955978a2dc9011,http://dbpedia.org/resource/Titus_Software,0,13
edec33716ab949b993955978a2dc9011,http://dbpedia.org/ontology/genre,31,35
edec33716ab949b993955978a2dc9011,http://dbpedia.org/ontology/VideoGame,40,44
5574fe2aa59d4b4394e830d098886f3c,http://dbpedia.org/resource/Kimberly_Stewart,37,52
5574fe2aa59d4b4394e830d098886f3c,http://dbpedia.org/ontology/parent,26,32
5574fe2aa59d4b4394e830d098886f3c,http://dbpedia.org/ontology/spouse,12,17
79b29a50491143fcb95984df5dc84ca0,http://dbpedia.org/resource/Journal_of_Cerebral_Blood_Flow_&_Metabolism,32,58
79b29a50491143fcb95984df5dc84ca0,http://dbpedia.org/ontology/academicDiscipline,5,23
79b29a50491143fcb95984df5dc84ca0,http://dbpedia.org/resource/Double_Diamond_(album),108,129
79b29a50491143fcb95984df5dc84ca0,http://dbpedia.org/ontology/recordLabel,88,99
24248e8d88324f82a0d46eb1449b6e7f,http://dbpedia.org/resource/Michael_G._Santos,19,24
24248e8d88324f82a0d46eb1449b6e7f,http://dbpedia.org/ontology/birthPlace,11,17
24248e8d88324f82a0d46eb1449b6e7f,http://dbpedia.org/resource/Wendy_Jaquet,30,41
24248e8d88324f82a0d46eb1449b6e7f,http://dbpedia.org/property/placeOfBirth,36,41
6edb218446b8457c9a2ea5168ff7fb50,http://dbpedia.org/property/fields,20,25
6edb218446b8457c9a2ea5168ff7fb50,http://dbpedia.org/resource/Chinese_poetry,73,86
6edb218446b8457c9a2ea5168ff7fb50,http://dbpedia.org/property/fields,20,25
0baa037b73d543a7a59be401e8a0bc44,http://dbpedia.org/resource/Parliament_Security_Services,23,50
0baa037b73d543a7a59be401e8a0bc44,http://dbpedia.org/property/houses,13,18
9f03bf078f8e43e68ca2db1f89a182b7,http://dbpedia.org/resource/Carl_McCall,23,33
9f03bf078f8e43e68ca2db1f89a182b7,http://dbpedia.org/ontology/governor,11,18
6010a5c2d8cf410ba846684155d6afb3,http://dbpedia.org/resource/Tuba_Dei,39,46
6010a5c2d8cf410ba846684155d6afb3,http://dbpedia.org/property/city,28,31
6010a5c2d8cf410ba846684155d6afb3,http://dbpedia.org/property/nickname,12,19
2d048077fe044885a1f11a831df39ba7,http://dbpedia.org/ontology/municipality,47,53
2d048077fe044885a1f11a831df39ba7,"http://dbpedia.org/resource/Lake_County,_Oregon",42,60
2d048077fe044885a1f11a831df39ba7,http://dbpedia.org/ontology/border,5,11
2d048077fe044885a1f11a831df39ba7,http://dbpedia.org/ontology/Valley,17,22
297480b7b3fd43e7819b9eb234501795,http://dbpedia.org/ontology/starring,46,48
297480b7b3fd43e7819b9eb234501795,http://dbpedia.org/resource/Companion_(Doctor_Who),71,79
297480b7b3fd43e7819b9eb234501795,http://dbpedia.org/ontology/creator,25,31
297480b7b3fd43e7819b9eb234501795,http://dbpedia.org/resource/C._E._Webber,39,44
297480b7b3fd43e7819b9eb234501795,http://dbpedia.org/ontology/TelevisionShow,9,23
6411e0733ae5460499b210f08633ce12,http://dbpedia.org/property/foundation,14,20
6411e0733ae5460499b210f08633ce12,http://dbpedia.org/resource/New_Mexico,25,34
6411e0733ae5460499b210f08633ce12,http://dbpedia.org/property/products,36,47
6411e0733ae5460499b210f08633ce12,http://dbpedia.org/resource/Microsoft_Visual_Studio,49,61
6411e0733ae5460499b210f08633ce12,http://dbpedia.org/ontology/Company,6,12
46c7118086dc4e08bdd9bf77f4273377,http://dbpedia.org/property/athletics,77,84
46c7118086dc4e08bdd9bf77f4273377,http://dbpedia.org/resource/National_Collegiate_Athletic_Association,1000,999
46c7118086dc4e08bdd9bf77f4273377,http://dbpedia.org/property/mascot,9,14
46c7118086dc4e08bdd9bf77f4273377,http://dbpedia.org/ontology/University,23,34
6125911b7ddd4d3cbca857215c9e59c4,http://dbpedia.org/resource/Go_(programming_language),1000,999
6125911b7ddd4d3cbca857215c9e59c4,http://dbpedia.org/ontology/developer,6,14
6125911b7ddd4d3cbca857215c9e59c4,http://dbpedia.org/resource/X_(company),1000,999
6125911b7ddd4d3cbca857215c9e59c4,http://dbpedia.org/property/predecessor,35,44
31fb215b84b44ec5bed3253fc1734d5f,http://dbpedia.org/ontology/affiliation,39,48
31fb215b84b44ec5bed3253fc1734d5f,http://dbpedia.org/resource/State_Colleges_and_Universities_Athletic_Association,26,67
31fb215b84b44ec5bed3253fc1734d5f,http://dbpedia.org/ontology/sport,5,10
31fb215b84b44ec5bed3253fc1734d5f,http://dbpedia.org/ontology/University,26,37
0f8e4549023f4e80849e86009ce04679,http://dbpedia.org/resource/Martin_Procházka,1000,999
0f8e4549023f4e80849e86009ce04679,http://dbpedia.org/ontology/formerTeam,6,9
0f8e4549023f4e80849e86009ce04679,http://dbpedia.org/resource/Garry_Unger,44,54
0f8e4549023f4e80849e86009ce04679,http://dbpedia.org/ontology/formerTeam,6,9
80f27d6316b847f999d784e02ce6eaf2,http://dbpedia.org/property/inflow,43,46
80f27d6316b847f999d784e02ce6eaf2,http://dbpedia.org/resource/Shannon_Cave,52,63
80f27d6316b847f999d784e02ce6eaf2,http://dbpedia.org/ontology/source,25,30
80f27d6316b847f999d784e02ce6eaf2,http://dbpedia.org/ontology/River,13,17
90b8340912aa47be9e2468424ccf95d8,http://dbpedia.org/resource/Fergus_McMaster,34,48
90b8340912aa47be9e2468424ccf95d8,http://dbpedia.org/ontology/residence,21,29
a54d9ab5b073425aa078172cd3175ec8,http://dbpedia.org/property/chancellor,21,30
a54d9ab5b073425aa078172cd3175ec8,http://dbpedia.org/resource/Nicholas_S._Zeppos,35,49
a54d9ab5b073425aa078172cd3175ec8,http://dbpedia.org/ontology/University,6,15
c83f849b65f046198bee117225c1dac5,http://dbpedia.org/ontology/builder,29,35
c83f849b65f046198bee117225c1dac5,http://dbpedia.org/resource/United_States,86,98
c83f849b65f046198bee117225c1dac5,http://dbpedia.org/ontology/builder,29,35
f38ad466348b4ec3ae7a9bcef89d6c51,http://dbpedia.org/property/race,20,23
f38ad466348b4ec3ae7a9bcef89d6c51,http://dbpedia.org/resource/Excelsior_Stakes,52,67
f38ad466348b4ec3ae7a9bcef89d6c51,http://dbpedia.org/ontology/birthPlace,48,50
37fc8c815f8f4cd1a8c8b46ad3a577f7,http://dbpedia.org/resource/Al_Bano_and_Romina_Power,73,84
37fc8c815f8f4cd1a8c8b46ad3a577f7,http://dbpedia.org/property/currentMembers,42,56
37fc8c815f8f4cd1a8c8b46ad3a577f7,http://dbpedia.org/ontology/associatedMusicalArtist,9,33
7372eadd97374e8b88eb962559850324,http://dbpedia.org/property/deathCause,26,34
7372eadd97374e8b88eb962559850324,http://dbpedia.org/resource/Hanging,1000,999
7372eadd97374e8b88eb962559850324,http://dbpedia.org/ontology/opponent,26,34
7372eadd97374e8b88eb962559850324,http://dbpedia.org/ontology/Person,10,15
967f6935fd4248ed99f03141a2b0e459,http://dbpedia.org/resource/Ben_Dreith,59,68
967f6935fd4248ed99f03141a2b0e459,http://dbpedia.org/ontology/occupation,2,3
967f6935fd4248ed99f03141a2b0e459,http://dbpedia.org/resource/John_McGeever,15,27
967f6935fd4248ed99f03141a2b0e459,http://dbpedia.org/ontology/team,5,8
0a6bea353ecd405497f5ceab8b5d3dc3,http://dbpedia.org/property/products,23,30
0a6bea353ecd405497f5ceab8b5d3dc3,http://dbpedia.org/resource/Marionette_(software),32,41
0a6bea353ecd405497f5ceab8b5d3dc3,http://dbpedia.org/property/keyPeople,51,53
0a6bea353ecd405497f5ceab8b5d3dc3,http://dbpedia.org/resource/Edwin_Catmull,65,77
0a6bea353ecd405497f5ceab8b5d3dc3,http://dbpedia.org/ontology/Company,9,15
98cf58e6424a49e1afab18da3372f362,http://dbpedia.org/property/music,59,63
98cf58e6424a49e1afab18da3372f362,http://dbpedia.org/resource/Let_Me_Be_Your_Star,78,86
98cf58e6424a49e1afab18da3372f362,http://dbpedia.org/property/guests,28,33
0f2bfb81e96b44b1bc4586e49852fccf,http://dbpedia.org/resource/Rolando_Gomez,22,34
0f2bfb81e96b44b1bc4586e49852fccf,http://dbpedia.org/property/homeTown,9,17
3914f43429894759b145e663790fc209,http://dbpedia.org/resource/Luxuria_(band),11,22
3914f43429894759b145e663790fc209,http://dbpedia.org/ontology/formerBandMember,11,21
3914f43429894759b145e663790fc209,http://dbpedia.org/resource/Noko,4,7
07606daaf7b34904923872ec6df2df2d,http://dbpedia.org/ontology/related,45,47
07606daaf7b34904923872ec6df2df2d,http://dbpedia.org/resource/IBC_Root_Beer,49,61
07606daaf7b34904923872ec6df2df2d,http://dbpedia.org/property/locationCity,16,18
07606daaf7b34904923872ec6df2df2d,http://dbpedia.org/ontology/Beverage,58,61
6ad0d1eeef934ec0bfd88f85a1e3320f,http://dbpedia.org/ontology/coach,43,49
6ad0d1eeef934ec0bfd88f85a1e3320f,http://dbpedia.org/resource/Fred_Hoiberg,54,65
6ad0d1eeef934ec0bfd88f85a1e3320f,http://dbpedia.org/property/team,35,38
6ad0d1eeef934ec0bfd88f85a1e3320f,http://dbpedia.org/ontology/BasketballPlayer,10,19
881b5cae435244b2b7caadf0a38478e0,http://dbpedia.org/property/operatingSystem,47,50
881b5cae435244b2b7caadf0a38478e0,http://dbpedia.org/resource/Unix-like,37,45
881b5cae435244b2b7caadf0a38478e0,http://dbpedia.org/ontology/developer,13,21
881b5cae435244b2b7caadf0a38478e0,http://dbpedia.org/ontology/Software,23,31
3dab698090ef4acda3d9a1bd30a307dc,http://dbpedia.org/resource/Michael_Jeffery,31,45
3dab698090ef4acda3d9a1bd30a307dc,http://dbpedia.org/property/primeminister,11,24
bf81b0ed08944a0091644587ff07d4fc,http://dbpedia.org/ontology/musicComposer,35,42
